Price,Close,High,Low,Open,Volume,future_return,label,ticker,executive,company
Ticker,CRM,CRM,CRM,CRM,CRM,,,,,
Date,,,,,,,,,,
2018-02-02,109.45014190673828,111.0012945632245,109.38098252222517,110.68513630004921,4403800,-0.03430204793038042,0,CRM,Marc Benioff,Salesforce
2018-02-05,106.35772705078125,110.27018869293401,106.20952620432986,107.83972043967889,6124000,0.00836044853420102,1,CRM,Marc Benioff,Salesforce
2018-02-06,108.25467681884766,108.30407961361881,102.44526544586815,103.7494193270598,6857900,-0.01715803130517197,0,CRM,Marc Benioff,Salesforce
2018-02-07,108.72891998291016,110.9420280405005,107.50379999830466,107.76068096769721,4515400,-0.009359415694703865,0,CRM,Marc Benioff,Salesforce
2018-02-08,102.78117370605469,108.85734771875359,102.7515350462252,108.77830626733649,6803800,0.08737880364918131,1,CRM,Marc Benioff,Salesforce
2018-02-09,105.6957778930664,106.81221026331554,101.14111734615179,104.05570149685813,6615800,0.05496350195834964,1,CRM,Marc Benioff,Salesforce
2018-02-12,107.2469253540039,108.16576156316395,104.98441452633439,106.40712306407931,4624100,0.053431551058047734,1,CRM,Marc Benioff,Salesforce
2018-02-13,106.3972396850586,106.78255733383503,104.65836546378057,106.71339794912663,7542800,0.06305141104795106,1,CRM,Marc Benioff,Salesforce
2018-02-14,107.7112808227539,107.90888447246044,105.44877745162984,105.44877745162984,7428000,0.0365070439135814,1,CRM,Marc Benioff,Salesforce
2018-02-15,111.76206970214844,112.06834593897514,108.72892338365715,110.96178810666568,8341900,0.016265750865015055,1,CRM,Marc Benioff,Salesforce
2018-02-16,111.50518798828125,112.77970326218723,111.31746640550028,111.4854238544051,4667300,0.033581390015113025,1,CRM,Marc Benioff,Salesforce
2018-02-20,112.977294921875,113.8763745325965,110.93214433918152,111.10010178146744,4287800,0.018539507946969777,1,CRM,Marc Benioff,Salesforce
2018-02-21,113.1057357788086,114.28144537733036,112.79945202745911,113.39224785984602,4976500,0.015461185653013711,1,CRM,Marc Benioff,Salesforce
2018-02-22,111.64350128173828,113.61949245486639,111.12974689336055,113.14525125668007,4763400,0.056902605331921215,1,CRM,Marc Benioff,Salesforce
2018-02-23,113.57996368408203,113.57996368408203,111.38661243117535,112.26592783792694,4173500,0.060542872099185116,1,CRM,Marc Benioff,Salesforce
2018-02-26,115.24968719482422,115.39788804103215,113.98505404442521,114.71616867116062,5418900,0.050150049579614255,1,CRM,Marc Benioff,Salesforce
2018-02-27,115.07183837890625,116.19815265848709,114.37036247059238,115.89187646215771,5908200,0.06877318219501341,1,CRM,Marc Benioff,Salesforce
2018-02-28,114.85448455810547,116.7316776412404,114.82484589717201,115.59548123267389,9684400,0.07810760141666712,1,CRM,Marc Benioff,Salesforce
2018-03-01,117.99630737304688,120.99981471229422,116.63287624458518,119.45854408552815,15555500,0.05802568884596753,1,CRM,Marc Benioff,Salesforce
2018-03-02,120.4564208984375,120.86150270974552,116.22780096613256,117.225678625723,10627500,0.04502958615860289,1,CRM,Marc Benioff,Salesforce
2018-03-05,121.02946472167969,121.46418521114606,118.22356074954554,118.55947564572703,10121300,0.034938784916942425,1,CRM,Marc Benioff,Salesforce
2018-03-06,122.9856948852539,123.19317305550332,121.27645919061614,121.3950213755336,8154800,0.01807514537393065,1,CRM,Marc Benioff,Salesforce
2018-03-07,123.82549285888672,124.26020580596021,121.70130076840717,121.89889687727617,6750400,0.021223834423235166,1,CRM,Marc Benioff,Salesforce
2018-03-08,124.84312438964844,125.76196059747257,124.19104367669857,124.25032853829923,6127900,0.006805904724911721,1,CRM,Marc Benioff,Salesforce
2018-03-09,125.88052368164062,125.96943966796417,124.7344451614155,125.66316344243873,5637800,-0.011302099735432995,0,CRM,Marc Benioff,Salesforce
2018-03-12,125.25808715820312,126.66103917053022,125.25808715820312,126.33500633513631,5609800,-0.014197919481188377,0,CRM,Marc Benioff,Salesforce
2018-03-13,125.20867919921875,126.57211034276855,124.22068365055163,126.35475011601253,4641800,-0.012704072156882627,0,CRM,Marc Benioff,Salesforce
2018-03-14,126.45354461669922,127.32297796153063,124.99131546685514,125.52483395270883,5402400,-0.04914441257692003,0,CRM,Marc Benioff,Salesforce
2018-03-15,125.69279479980469,126.91791470632405,125.14939423338015,126.46343012105562,4603500,-0.07215842177443546,0,CRM,Marc Benioff,Salesforce
2018-03-16,124.45780944824219,126.41403655452478,124.181171880712,125.76196336503338,6662900,-0.09160908761109436,0,CRM,Marc Benioff,Salesforce
2018-03-19,123.47968292236328,124.25031821889422,121.98780758242327,123.52907817548515,6830400,-0.04808749037441405,0,CRM,Marc Benioff,Salesforce
2018-03-20,123.6180191040039,125.30749077001971,122.95605628622232,123.0943750749388,7113600,-0.09039329535691258,0,CRM,Marc Benioff,Salesforce
2018-03-21,120.23905944824219,122.53120889952369,118.75706607359102,120.10074066963273,14824000,-0.07247327946099404,0,CRM,Marc Benioff,Salesforce
2018-03-22,116.62300109863281,119.21155227470166,116.03020524837966,118.95467130906229,10950500,-0.014740733520388904,0,CRM,Marc Benioff,Salesforce
2018-03-23,113.05634307861328,116.66252872614197,112.93778088642792,116.59336933181933,10902100,0.007602917997011982,1,CRM,Marc Benioff,Salesforce
2018-03-26,117.54185485839844,117.82837452866794,113.65903128334037,116.82061464871187,13171700,-0.0208457550819962,0,CRM,Marc Benioff,Salesforce
2018-03-27,112.44377899169922,118.71755720289765,111.36686738508544,118.64839027326828,8304700,0.04981988679645474,1,CRM,Marc Benioff,Salesforce
2018-03-28,111.52494049072266,113.48117509318907,110.00342636387282,111.79170352359945,6489500,0.05457121890528374,1,CRM,Marc Benioff,Salesforce
2018-03-29,114.90389251708984,115.85236739863959,111.16926277761432,112.54258361100273,7794700,-0.0017197095244618056,0,CRM,Marc Benioff,Salesforce
2018-04-02,113.91590118408203,116.26732811177294,112.24618612752933,114.5185791321463,6461300,0.016392001036756292,1,CRM,Marc Benioff,Salesforce
2018-04-03,115.09160614013672,116.04008101824796,113.22429504607264,115.35836917517918,5193300,0.025753305190680163,1,CRM,Marc Benioff,Salesforce
2018-04-04,118.04571533203125,118.24331143310386,112.63149623162964,112.6907735543898,6389300,-0.002678237656413112,0,CRM,Marc Benioff,Salesforce
2018-04-05,117.61099243164062,119.58698355272772,117.24543136062866,118.95466699700448,5052400,0.019825360280050452,1,CRM,Marc Benioff,Salesforce
2018-04-06,114.70629119873047,117.55172343889792,113.57009471604185,116.68228245982078,5385500,0.025064611840423637,1,CRM,Marc Benioff,Salesforce
